peak_value,fwhm,prominence,local_cv,qc_hom_vis,snr_db,label
0.3363006901844771,387.904304103043,5.154631266356378,0.49267595123819563,0.6765685835641521,-9,1
0.5376690985884743,406.1946450839921,5.02686644818451,0.5058073723345224,0.7715372980261087,-4,1
0.1570223957528221,399.4323263659173,5.236646975161184,0.49282804845942313,0.6760933134446157,-20,0
0.641356,435.0,4.9913,0.503,0.81377,-2,1
0.08822646802756523,278.38314246190356,4.423627991493897,0.5113581430168541,0.5992307978998411,-18,0
0.8571211798365984,426.8051121398394,5.0299106051316125,0.4972981198028668,0.9828468180800637,4,1
0.8468134980134399,428.3215140559599,5.021529187051049,0.49612018409991854,0.9821523391093581,4,1
0.2229411980081845,451.3116300199836,4.893920530421256,0.4932305060289367,0.5475359112471859,-13,1
0.573544,436.0,5.0137,0.4947,0.810449,-3,1
0.2486695463072285,451.05558646829917,4.9395638832774695,0.48899434040264017,0.6724403595594032,-14,1
0.5137521048965272,435.3327050702357,4.8754375588550065,0.4937854781553397,0.6832506698309473,-4,1
0.8297375032038379,399.7445742791308,5.193877960482797,0.49607129927561,0.9768275136981949,4,1
0.728607137377027,428.5141961195483,5.018352077028832,0.4978525694561442,0.8885838897110041,0,1
0.7474060492547636,412.9618160780183,5.072905533970147,0.4936904421290516,0.898112993821855,1,1
0.8881859248605857,421.3238047374262,5.100136200193905,0.4959357606810691,1.0016642414598016,6,1
0.6854057583061881,401.45571572901616,5.169310605702723,0.49854944392909895,0.7877579479841481,0,1
0.11394405779281183,393.0309377824512,5.990997240552696,0.4952967017030215,0.7455971537785225,-19,0
0.902096416391549,392.471996649892,5.303399593844837,0.5066033065299126,0.9751316852154475,6,1
0.16748720261301636,452.7641192662086,4.926734286443131,0.49793058776493987,0.6776856696955619,-19,0
0.6300239687617549,431.51313588329015,4.9965568649619305,0.5033403414072515,0.8137529921507112,-2,1
0.9009302320555934,417.494695770972,5.009130355346523,0.504893268746357,1.0062723932371893,6,1
0.7881889855951565,407.67737531692984,5.054796690692292,0.5008407269113603,0.9473577484513933,2,1
0.2791511766629962,459.9154542660985,4.978029818974213,0.49075030443169215,0.6344663292724683,-9,1
0.8609767678099821,408.89887946885057,5.117386869351807,0.5049211275929729,0.9937886131292033,5,1
0.865962,418.0,5.1618,0.5054,0.973682,5,1
0.5463324382032527,419.48208422190726,5.1237242957588975,0.4795522084248233,0.7265747598150438,-4,1
0.14266651483299253,470.42405047451336,4.835657556254762,0.4937848940363329,0.6478438640065199,-18,0
0.795688373573434,408.93092656994065,5.090568144113683,0.5067212203681363,0.9146421022301082,2,1
0.7175125338097382,439.0095060229826,5.005327850578187,0.4932020357404098,0.8562498872075178,0,1
0.5670261345919951,367.7049991219713,5.183919313647518,0.5065378610895994,0.6755416757611421,-4,1
0.5018656838846656,446.04925596882816,5.055598655063844,0.48750158071955585,0.74765506144408,-5,1
0.3618806521318296,477.1711169506889,4.998636523639659,0.4717628145605132,0.593125244147145,-8,1
0.6587110975056251,404.68669800695034,5.13725836182543,0.5037182556972205,0.7798777997461557,-2,1
0.27672918552418124,435.8157251161204,4.960225733027712,0.48834481544063024,0.6557109966776976,-12,1
0.26384794473363377,335.7348767073014,5.61563632822371,0.5012225450524826,0.6045428581198412,-12,1
0.4759541763500965,434.57226527103387,4.977255608558943,0.5028998657890514,0.6467853625378439,-6,1
0.8507037359090518,396.5070525189688,5.123725681426299,0.5063020691553736,0.981926960476375,4,1
0.42173024788308655,421.3548946276346,4.9934851524504085,0.4827195161076648,0.658285307784547,-6,1
0.656063161762356,429.16783928387065,4.991967793348532,0.4975043401043942,0.8035299055939016,-2,1
0.24604615205383848,435.8486514047348,4.799736916773378,0.4741492994100218,0.6985722423522831,-12,1
0.142381,419.0,4.4538,0.4611,0.578223,-18,0
0.851345096938838,429.8856686536368,5.081846481168172,0.5013061509079305,0.9816739685909596,4,1
0.6819200327398575,419.15482136137143,5.093930659695131,0.4893277650959794,0.8611528564428108,-1,1
0.6641510920537852,421.96948361590574,5.093754520837157,0.4962465314322488,0.747299307581616,-1,1
0.867549,414.0,5.1002,0.4971,0.99834,5,1
0.11096714010948754,350.33360927997757,5.345091511710468,0.5223490364773574,0.6221397398489318,-19,0
0.7834261314983028,409.4336033677031,5.113935465927655,0.4944705625957591,0.8917299032473137,2,1
0.113478,294.0,5.4491,0.4904,0.651563,-19,0
0.8244659530897632,418.92772437182276,5.1556622541514905,0.5048069628776252,0.9775872614997757,3,1
0.870712,410.0,5.1344,0.5048,0.999268,5,1
0.4147330745172051,462.53874901355607,4.915286596987574,0.4945922307937976,0.7158713277829718,-7,1
0.7355713368195211,421.5567081776943,5.040611597710466,0.5054740417799637,0.9056015245953515,1,1
0.8421174637058345,406.79183788325054,5.153262719410335,0.506970706138511,0.9640730034124879,4,1
0.5475422774486328,416.45963729882783,5.278972271022758,0.483632764278838,0.7362675360890548,-4,1
0.3549922791442684,478.7400741095091,4.993695548668822,0.4722639968955375,0.5947587475320403,-8,1
0.8079716060108727,414.2274690584493,5.052576912515314,0.49051159109931114,0.9641652675183041,3,1
0.5395193595276849,435.5732673599579,4.866984110202568,0.4985423126144517,0.681079403006799,-4,1
0.5926119701656921,444.16876941188946,4.879127749464625,0.49934330569661456,0.7324179586390742,-2,1
0.16146190631003768,398.4043754048986,5.241684773491096,0.4926005515851969,0.6745240048122296,-20,0
0.378962,453.0,4.7545,0.4898,0.650977,-8,1
0.18008657929656505,439.2890983483236,5.2694333917493354,0.49920235552350783,0.6596206708443111,-15,1
0.08977622833988388,340.0940856605941,5.866068103359168,0.4830758546811939,0.6829453409919137,-19,0
0.9122713006546916,421.05386986513383,5.097027644042037,0.5046511129235216,1.0032018922277663,6,1
0.821356,422.0,5.0524,0.4997,0.961084,3,1
0.6468813815954706,428.80975973436057,4.994239791351545,0.49672860842136,0.7986123003517803,-2,1
0.5823887598504058,427.49601256323564,5.12677271182126,0.49688506987704123,0.7438480114925996,-3,1
0.2503413530233387,437.87168819866315,5.282844910952901,0.48926966125489374,0.6385039733071296,-12,1
0.23973009195663694,438.94064624556984,5.271345880205261,0.4878218609280215,0.6367742296340366,-12,1
0.123954,341.0,5.4777,0.52,0.657275,-16,0
0.8777136206762054,406.79643254513775,5.100950568293894,0.5039045817766306,0.9906994566507192,5,1
0.181108566231013,396.22370346298345,5.2435404314234,0.49213188244072126,0.6788947625734661,-20,0
0.5697097288165006,424.4618866743209,5.0802307677274445,0.4961346515123666,0.7175687733499546,-3,1
0.7908203705014286,432.69631536330434,4.967733857922489,0.48764018127102865,0.951142924075422,2,1
0.654779,421.0,5.0932,0.4951,0.751318,-1,1
0.38713728285067134,458.0876814560223,4.925717550032889,0.48491650892722726,0.6938689136156886,-8,1
0.142399,471.0,4.8352,0.4943,0.650977,-18,0
0.15803795390572362,377.40424927573787,4.934869070273356,0.4627841975058391,0.6359402423099189,-16,0
0.49946835921534305,429.5856092009353,4.949535811482326,0.4782564026365501,0.6144232905539319,-5,1
0.8505020325305928,402.4545724332649,5.17487212335687,0.504239041681975,0.9626526743072552,4,1
0.29742486238542737,427.5748442330738,5.04289614254237,0.48219992226133257,0.6153768036850085,-12,1
0.6312193444158185,434.08861169766345,5.039074342033978,0.4828474965879767,0.7831629322491435,-2,1
0.894619,403.0,5.1693,0.5053,0.999121,6,1
0.250043365842393,436.1166741195322,4.820704818869252,0.474153021424524,0.7005335584322112,-12,1
0.42719362004010725,446.867864798119,5.1057880272578915,0.47884375275189395,0.6210641253838299,-7,1
0.45573538587759355,462.67327478661593,4.9321055375901155,0.48985236892611367,0.6730338245391652,-6,1
0.2601783492692773,410.65632548701745,5.010539082312087,0.4763553704895597,0.6631817461679559,-12,1
0.147621,504.0,4.8482,0.4948,0.588818,-18,0
0.1114730757364425,332.0783415879624,5.83333952300836,0.5449834153410271,0.7124928995372921,-20,0
0.7536073962747322,422.3456506461266,5.0769034923400405,0.49982225109654416,0.9331024140512292,2,1
0.24744408869707063,453.1326854190484,4.886896694963189,0.4640936058839714,0.6110475562869135,-11,1
0.319460302960821,411.50369063277606,5.0606823983392175,0.4831036605864275,0.6205491324400398,-10,1
0.11751238287827105,391.3563494738384,5.982319246048048,0.4953256316332298,0.7398929880134864,-19,0
0.10277217211633172,356.219922406841,5.213504876933197,0.4798361536579146,0.6253206918031745,-19,0
0.6553208702373273,389.94085879923745,5.176608849990697,0.5030690098090297,0.726275910119326,-2,1
0.251886,359.0,5.3932,0.4867,0.572998,-14,1
0.08882760112357752,520.2038934066431,4.415294910889271,0.5059591537654146,0.6192131410265588,-20,0
0.2692852898900866,391.64522680119285,5.0345912898245135,0.49146386931152447,0.6317156256109128,-12,1
0.8677382892055125,435.65078697681633,5.076846888600331,0.49508965957666484,0.9947686329363171,5,1
0.24232197480433712,436.347405315933,4.803229507299461,0.4737496842034948,0.6997939035967196,-12,1
0.6904250696648443,409.06047460271435,5.198529837535971,0.49585406350008626,0.8026223723906478,0,1
0.1631130267563988,404.13225559139966,5.170452623795925,0.5032134253498548,0.7031504423213252,-16,0
0.7079315506444905,431.9689106782587,5.025692369253378,0.49670174624266616,0.8593046261536671,0,1
0.496126,412.0,5.0566,0.497,0.70376,-5,1
0.5865861527780958,420.23996468720463,5.110662770289713,0.4944657908553216,0.8299236342106907,-3,1
0.8208780082383766,396.58916803033486,5.198418458897864,0.5058709464354345,0.9560838222477712,3,1
0.8269861287231327,417.11079032178714,5.077104350303685,0.5043523978001841,0.9728404910187802,3,1
0.801446,409.0,5.1081,0.4888,0.923047,2,1
0.8247036181402373,413.55749091006516,5.086047687091811,0.5002263977194336,0.9482264155292961,3,1
0.2646944644643311,412.8541024062338,5.503784847967556,0.4841942731849885,0.6297263297660193,-11,1
0.7481783030611444,411.12764111503316,5.062782499712352,0.4945223522182138,0.8930978755082707,1,1
0.8713990606073909,419.78641140448724,5.039235122301642,0.5005256562788987,0.9817995126158048,5,1
0.41424862353651976,428.25239318495653,5.012901654215333,0.48264640053002494,0.6742445448419752,-7,1
0.534167358087223,411.41451822027614,4.97758459092837,0.4890028233449191,0.7125450074410686,-4,1
0.215513,387.0,5.0307,0.4847,0.61875,-13,1
0.1043404444758106,520.6122459890487,4.406630871900848,0.5067410989583152,0.6304140733158748,-20,0
0.322791,458.0,5.0295,0.4849,0.706104,-11,1
0.6952280055892978,394.394241634712,5.2171853892251665,0.5077468609545063,0.763569792637677,0,1
0.09829509150813764,519.6368908907228,4.417457095968739,0.5065011175789356,0.62714865719744,-20,0
0.3072746756521209,421.2033999638388,4.925305234711873,0.49195074293839053,0.6345792427756921,-9,1
0.529829,422.0,5.094,0.4931,0.708936,-4,1
0.23586192695201544,479.22327431914687,5.177577519892131,0.5163485984395094,0.7292036172804982,-12,1
0.7095452481129451,430.70840594727713,5.048212975594274,0.4917048130850709,0.8713226868559468,0,1
0.349094,472.0,4.7041,0.4817,0.631641,-9,1
0.6737007853376897,413.22733297587644,4.9775610885651185,0.4931624809041553,0.8297970084247244,-1,1
0.8130066861357769,409.08575758884115,5.107297804830366,0.5088681019628936,0.9773818032059282,3,1
0.5090203129509078,434.3877013552879,4.856165620559642,0.4937830527381029,0.6743099628128093,-4,1
0.137717,428.0,4.9084,0.5057,0.631641,-17,0
0.7528738609790804,420.13348154912103,5.126441229464068,0.49168098711498176,0.90309135913239,1,1
0.6983185864369964,440.6337901625726,5.026751424243736,0.502747507873806,0.8669465594393589,0,1
0.3858342059845359,453.59689528333206,4.742220752939744,0.4892959522242782,0.653083080164862,-8,1
0.8548022290910162,403.26280444201507,5.17413135250633,0.5046287356402257,0.9605194138451639,4,1
0.35033051338844384,461.49780969872404,4.916581465701077,0.49212160386636367,0.6086136750347525,-7,1
0.19130721363151437,440.30266878879166,4.694289736277192,0.48425474374322236,0.6832601104297202,-14,1
0.8043708936106305,411.3043745895987,5.066061457990773,0.48981093688019417,0.9538843329792416,3,1
0.3527125330482955,423.39971471391266,4.932653897890953,0.48500920559705785,0.6848623096969577,-8,1
0.8470535682449317,416.16353790604757,5.090183288198208,0.5042599422915244,0.9656906612047714,4,1
0.1909274368843136,428.1936739068913,4.771985464774576,0.48086317798035555,0.638108825471621,-16,0
0.5738473973275656,368.2190459880959,5.19895868816393,0.5069762757437307,0.6760573899589672,-4,1
0.27490164858994526,428.5496616627655,5.011462458713323,0.5035732443531831,0.6055979551298072,-10,1
0.867734420248353,417.69061560772724,5.123820864117357,0.4990972022817428,0.9895139606474711,5,1
0.675891,405.0,5.1128,0.4984,0.791357,-1,1
0.24133033885632016,431.9627366357578,5.239877553980619,0.488938310525971,0.655173598445552,-13,1
0.7533332855244866,442.4913830769563,5.019486132133844,0.5042861198251514,0.8692559048763747,1,1
0.152388,373.0,5.2481,0.4786,0.618506,-17,0
0.852237,428.0,5.0587,0.5045,0.990381,4,1
0.1453980181091917,456.0970730240415,5.006318528058391,0.47249317664557755,0.7162217524511423,-15,1
0.5420587903733429,407.3824795283645,5.18846084077764,0.49556672031298604,0.6861985602017007,-3,1
0.09856662437739573,383.62814324668017,5.412775023925031,0.4616917798035674,0.586432356238771,-19,0
0.8728558842563601,408.44270652880476,5.112433148822753,0.5031584395617354,0.9943999652248902,5,1
0.22755664377960075,439.05090935121393,4.972598000704647,0.502161849382474,0.6826845079711428,-13,1
0.7799133572497561,409.92764021274724,5.0595132177215465,0.500829263411633,0.9383116639833088,2,1
0.09974826627211368,357.5961130500049,5.217982695379592,0.480599922979148,0.6247920267537829,-19,0
0.10877589896758412,338.566638094997,5.395687319404053,0.48664918008024777,0.6493881658159326,-16,0
0.4296545947243348,426.33693705308764,5.035936721544474,0.5032286868497666,0.7273323429685365,-6,1
0.163492,390.0,5.121,0.4852,0.607617,-16,0
0.216571,413.0,5.0872,0.4862,0.653516,-14,1
0.7932744755476648,430.0856482541412,5.116346235577236,0.5023420274938504,0.9558978883028755,2,1
0.8059865749981553,409.1663845436193,5.108109343107684,0.4884450960418892,0.924994974298879,2,1
0.278308,394.0,5.0486,0.4817,0.686133,-10,1
0.1177852220967947,392.32355182986737,5.987273584187599,0.49453566439429103,0.7391044288825716,-19,0
0.33776732827319683,378.2786376132406,5.050992683793498,0.46220676344266587,0.6098699693352714,-9,1
0.16267121656186817,426.8827600054548,5.177292322189572,0.47080939945080524,0.6281839355525137,-18,0
0.8073160608099803,413.5537586724101,5.0494586732452955,0.49037216077902773,0.9708208641177504,3,1
0.11890925376621594,355.2416723879012,4.894108733477269,0.4917230625804532,0.6986372467961428,-19,0
0.7670840933035596,418.8226350563347,5.132031958919795,0.500945341100972,0.8819470341941984,1,1
0.8436831013767419,430.5559109574847,5.08574964002546,0.5018197229626642,0.9791267745381226,4,1
0.24257497785837373,475.2404591271927,4.961034970930748,0.5047944204473396,0.5723396238799143,-13,1
0.892759,429.0,5.1084,0.5028,0.997754,6,1
0.8734652258837436,439.4564090581192,5.034400818200552,0.5022380724374617,0.9981202892924655,5,1
0.10835793896668719,535.6227514628683,4.295941395568508,0.5293510732029701,0.656676436947307,-19,0
0.8167397008038852,410.52059866718577,5.129446103903697,0.5029592421534126,0.9687084183530774,3,1
0.3929418725336384,412.59832687495066,5.139444682985656,0.47619754221908966,0.6277826513251139,-8,1
0.5635499840373608,367.3770760716706,5.200724763937678,0.5074292517265149,0.669594685637015,-4,1
0.6826354762412241,417.4446406530872,5.092864867456215,0.507130784978905,0.8301983358619995,-1,1
0.556789,409.0,5.1933,0.4988,0.744873,-3,1
0.513309,436.0,4.8686,0.4937,0.677881,-4,1
0.8450136856909666,395.8679226664256,5.133882453388997,0.5065031350706276,0.980702683441241,4,1
0.2797719201223977,410.18105578817926,5.51058719756503,0.4847890176896803,0.6196321136407986,-11,1
0.8813776314946821,416.28039629786014,5.085376886327546,0.5045646064939113,0.9988679958512118,6,1
0.5543023579196924,448.3502451745618,5.157132566881909,0.5006327233410492,0.7278637987396421,-4,1
0.585746,419.0,5.0681,0.4992,0.734521,-2,1
0.2472300509459997,449.8165212974949,4.66318556622376,0.49870783506257776,0.6386012706908174,-11,1
0.2131086998813981,387.94336492278114,5.021500867718884,0.4844650316293948,0.6159234129276062,-13,1
0.24823058742982979,448.1640640003697,4.679880544587813,0.4980669938432481,0.64479536811066,-11,1
0.5747768327070603,423.85521444630615,5.0829568086305965,0.49633582857323544,0.7172631941773403,-3,1
0.138349,485.0,4.9891,0.4672,0.639551,-14,1
0.531504,422.0,5.1186,0.4948,0.666064,-4,1
0.2358579946242462,452.03285325505954,4.92708835631417,0.4897525256862307,0.6700106005103289,-14,1
0.2612022487631545,453.1471897338589,4.894217728317064,0.46363990660686527,0.5958066417785846,-11,1
0.14204413913309846,469.2909173047235,4.835012115490964,0.49378804768549217,0.6502504424096991,-18,0
0.16819963629242474,466.1478581885908,5.0480873984104235,0.4870472443217151,0.7025993323250914,-16,0
0.8153374677079266,413.242496199744,5.074254140511921,0.4995188995847639,0.9601529353811206,3,1
0.38929216282131246,427.08754474874166,4.927236626058654,0.48382910647507815,0.6991415604101601,-7,1
0.462995,434.0,4.9816,0.5029,0.64585,-6,1
0.5930516650318516,444.53706538594565,4.839851848518027,0.48759046750396023,0.8120263811045817,-3,1
0.2204951705338868,361.3354265929623,4.991967750786519,0.49352815560670604,0.6762999808729768,-14,1
0.35950208211037094,377.8264171076277,5.066329524208337,0.46252779008089945,0.6138117886598615,-9,1
0.30590669952671007,457.8166539541112,4.897162972692568,0.4819688264159406,0.6651085227978525,-10,1
0.5982054455332446,418.7762716041269,5.009813048722554,0.4861024733626982,0.7160808869011676,-3,1
0.4803457616023925,376.51955008616846,5.045963151986048,0.5005140376475283,0.6398092702580148,-5,1
0.42227964028909315,447.87130368561805,5.09587646899148,0.4780244264328072,0.6199895715699733,-7,1
0.4620675463365709,447.2942394929308,4.932967149769403,0.47995241566502833,0.6869508998588666,-5,1
0.5556890587014122,431.4678510467819,5.1118596640896765,0.4955035746605276,0.7958116553073237,-4,1
0.11445781885477764,430.9885065536521,5.301076653869853,0.5252800202029564,0.6799928245732224,-19,0
